filename,width,height,class,xmin,ymin,xmax,ymax
Captcha000564.png,190,50,u,50,20,65,32
Captcha000564.png,190,50,U,81,22,96,36
Captcha000564.png,190,50,a,108,12,121,23
Captcha000564.png,190,50,8,124,11,138,25
Captcha000565.png,190,50,l,28,25,36,39
Captcha000565.png,190,50,L,58,13,71,29
Captcha000565.png,190,50,y,79,19,95,32
Captcha000565.png,190,50,2,104,8,117,22
Captcha000565.png,190,50,X,126,10,142,25
Captcha000566.png,190,50,d,33,25,48,40
Captcha000566.png,190,50,G,54,24,70,39
Captcha000566.png,190,50,8,73,25,86,39
Captcha000566.png,190,50,M,93,14,111,28
Captcha000566.png,190,50,f,105,15,114,29
Captcha000567.png,190,50,g,36,17,49,30
Captcha000567.png,190,50,A,59,15,76,29
Captcha000567.png,190,50,o,74,17,87,28
Captcha000567.png,190,50,2,97,19,111,33
Captcha000567.png,190,50,C,112,17,126,31
Captcha000568.png,190,50,M,25,25,43,40
Captcha000568.png,190,50,f,39,24,47,40
Captcha000568.png,190,50,C,50,17,65,30
Captcha000568.png,190,50,e,66,28,79,38
Captcha000568.png,190,50,6,79,24,91,37
Captcha000569.png,190,50,v,33,10,47,20
Captcha000569.png,190,50,7,59,13,74,26
Captcha000569.png,190,50,B,89,12,104,26
Captcha000569.png,190,50,a,112,11,125,22
Captcha000569.png,190,50,E,132,22,144,36
Captcha000570.png,190,50,g,33,24,47,37
Captcha000570.png,190,50,7,54,25,69,38
Captcha000570.png,190,50,H,76,17,92,31
Captcha000570.png,190,50,V,106,19,122,32
Captcha000570.png,190,50,k,129,19,144,34
Captcha000571.png,190,50,6,33,25,46,39
Captcha000571.png,190,50,i,61,17,67,31
Captcha000571.png,190,50,B,76,18,92,33
Captcha000571.png,190,50,Q,102,11,118,26
Captcha000571.png,190,50,l,116,19,121,32
Captcha000572.png,190,50,j,25,18,33,36
Captcha000572.png,190,50,A,52,23,70,38
Captcha000572.png,190,50,S,77,15,91,29
Captcha000572.png,190,50,e,90,16,104,27
Captcha000572.png,190,50,6,105,14,117,28
Captcha000573.png,190,50,3,30,17,43,30
Captcha000573.png,190,50,v,43,22,56,31
Captcha000573.png,190,50,z,56,27,69,38
Captcha000573.png,190,50,Z,84,21,100,36
Captcha000573.png,190,50,S,113,22,128,35
Captcha000574.png,190,50,v,27,23,41,34
Captcha000574.png,190,50,7,46,8,58,21
Captcha000574.png,190,50,F,58,20,71,34
Captcha000574.png,190,50,a,84,18,96,29
Captcha000574.png,190,50,F,104,12,118,26
Captcha000575.png,190,50,w,38,14,57,25
Captcha000575.png,190,50,e,60,14,76,25
Captcha000575.png,190,50,L,78,21,91,35
Captcha000575.png,190,50,2,100,15,114,29
Captcha000575.png,190,50,Q,129,24,146,40
Captcha000576.png,190,50,V,26,23,42,37
Captcha000576.png,190,50,y,48,10,64,24
Captcha000576.png,190,50,R,76,10,92,24
Captcha000576.png,190,50,3,104,20,118,34
Captcha000576.png,190,50,p,133,29,148,43
Captcha000577.png,190,50,d,35,18,50,32
Captcha000577.png,190,50,b,51,9,65,24
Captcha000577.png,190,50,6,81,18,95,31
Captcha000577.png,190,50,U,94,22,109,35
Captcha000577.png,190,50,G,123,23,138,37
Captcha000578.png,190,50,1,34,17,47,31
Captcha000578.png,190,50,M,62,24,81,38
Captcha000578.png,190,50,k,75,18,88,31
Captcha000578.png,190,50,D,99,9,115,22
Captcha000578.png,190,50,m,115,19,135,31
Captcha000579.png,190,50,Q,32,8,49,24
Captcha000579.png,190,50,6,48,21,61,34
Captcha000579.png,190,50,i,63,18,69,31
Captcha000579.png,190,50,n,77,18,91,29
Captcha000579.png,190,50,P,108,6,122,20
Captcha000580.png,190,50,Q,29,16,45,32
Captcha000580.png,190,50,m,57,24,77,35
Captcha000580.png,190,50,2,69,14,82,27
Captcha000580.png,190,50,D,90,11,107,24
Captcha000580.png,190,50,w,105,25,124,36
Captcha000581.png,190,50,B,20,9,37,23
Captcha000581.png,190,50,m,34,25,55,36
Captcha000581.png,190,50,2,48,18,61,31
Captcha000581.png,190,50,x,79,24,94,35
Captcha000581.png,190,50,C,94,6,110,20
Captcha000582.png,190,50,v,23,28,37,39
Captcha000582.png,190,50,g,43,19,57,33
Captcha000582.png,190,50,A,55,17,74,31
Captcha000582.png,190,50,6,82,24,96,39
Captcha000582.png,190,50,C,95,14,111,29
Captcha000583.png,190,50,S,36,21,50,36
Captcha000583.png,190,50,r,67,24,77,35
Captcha000583.png,190,50,4,93,13,110,27
Captcha000583.png,190,50,U,120,7,136,21
Captcha000583.png,190,50,f,137,18,148,32
Captcha000584.png,190,50,X,27,25,45,41
Captcha000584.png,190,50,E,51,9,64,23
Captcha000584.png,190,50,t,67,10,77,23
Captcha000584.png,190,50,4,91,21,107,35
Captcha000584.png,190,50,u,110,17,125,29
Captcha000585.png,190,50,d,34,7,48,22
Captcha000585.png,190,50,Z,64,24,79,38
Captcha000585.png,190,50,t,85,12,96,25
Captcha000585.png,190,50,1,111,26,125,40
Captcha000585.png,190,50,J,122,22,131,39
Captcha000586.png,190,50,r,22,18,33,30
Captcha000586.png,190,50,D,40,13,56,28
Captcha000586.png,190,50,2,56,25,69,39
Captcha000586.png,190,50,P,86,22,101,37
Captcha000586.png,190,50,t,113,25,125,38
Captcha000587.png,190,50,X,21,23,39,37
Captcha000587.png,190,50,f,40,13,50,28
Captcha000587.png,190,50,G,67,16,83,29
Captcha000587.png,190,50,3,96,16,110,30
Captcha000587.png,190,50,x,113,16,128,27
Captcha000588.png,190,50,p,22,13,34,28
Captcha000588.png,190,50,i,46,24,51,37
Captcha000588.png,190,50,Y,70,15,84,29
Captcha000588.png,190,50,A,91,26,108,40
Captcha000588.png,190,50,7,108,17,122,30
Captcha000589.png,190,50,2,25,8,38,22
Captcha000589.png,190,50,F,47,14,60,28
Captcha000589.png,190,50,g,71,18,83,31
Captcha000589.png,190,50,s,83,16,95,26
Captcha000589.png,190,50,X,108,24,124,38
Captcha000590.png,190,50,t,26,26,36,38
Captcha000590.png,190,50,8,41,14,55,27
Captcha000590.png,190,50,z,70,14,85,26
Captcha000590.png,190,50,A,97,21,114,34
Captcha000590.png,190,50,A,113,17,129,30
Captcha000591.png,190,50,5,24,19,38,32
Captcha000591.png,190,50,n,42,12,55,23
Captcha000591.png,190,50,s,62,10,74,21
Captcha000591.png,190,50,P,78,13,92,26
Captcha000591.png,190,50,R,98,26,113,40
Captcha000592.png,190,50,1,34,16,46,30
Captcha000592.png,190,50,M,45,14,64,29
Captcha000592.png,190,50,D,68,17,83,31
Captcha000592.png,190,50,a,83,24,95,34
Captcha000592.png,190,50,a,111,23,125,34
Captcha000593.png,190,50,b,22,17,36,31
Captcha000593.png,190,50,4,40,19,54,33
Captcha000593.png,190,50,D,56,16,72,29
Captcha000593.png,190,50,C,73,15,88,29
Captcha000593.png,190,50,i,99,18,105,32
Captcha000594.png,190,50,J,32,25,40,42
Captcha000594.png,190,50,9,47,13,62,27
Captcha000594.png,190,50,z,67,10,79,21
Captcha000594.png,190,50,n,86,14,102,25
Captcha000594.png,190,50,M,109,19,128,35
Captcha000595.png,190,50,A,19,20,35,34
Captcha000595.png,190,50,J,32,19,39,37
Captcha000595.png,190,50,i,51,20,58,34
Captcha000595.png,190,50,m,65,11,85,22
Captcha000595.png,190,50,9,94,21,108,34
Captcha000596.png,190,50,2,28,14,42,28
Captcha000596.png,190,50,G,48,21,65,35
Captcha000596.png,190,50,c,65,14,78,25
Captcha000596.png,190,50,u,82,15,96,26
Captcha000596.png,190,50,R,100,21,115,35
Captcha000597.png,190,50,a,27,18,39,28
Captcha000597.png,190,50,1,52,24,67,38
Captcha000597.png,190,50,S,72,14,86,27
Captcha000597.png,190,50,Q,86,19,103,35
Captcha000597.png,190,50,w,105,27,124,37
Captcha000598.png,190,50,P,26,9,41,24
Captcha000598.png,190,50,k,57,19,72,34
Captcha000598.png,190,50,8,81,8,96,21
Captcha000598.png,190,50,S,108,23,122,36
Captcha000598.png,190,50,g,124,15,137,29
Captcha000599.png,190,50,5,30,15,45,30
Captcha000599.png,190,50,C,49,21,66,35
Captcha000599.png,190,50,t,80,25,91,39
Captcha000599.png,190,50,V,106,16,123,32
Captcha000599.png,190,50,l,131,7,137,22
Captcha000600.png,190,50,A,28,8,44,22
Captcha000600.png,190,50,C,48,22,64,37
Captcha000600.png,190,50,q,72,19,87,33
Captcha000600.png,190,50,r,87,12,98,24
Captcha000600.png,190,50,4,104,13,119,27
Captcha000601.png,190,50,r,19,23,31,34
Captcha000601.png,190,50,Y,43,10,58,24
Captcha000601.png,190,50,M,65,20,84,35
Captcha000601.png,190,50,u,91,16,106,28
Captcha000601.png,190,50,7,122,9,137,25
Captcha000602.png,190,50,3,30,11,44,25
Captcha000602.png,190,50,m,45,19,67,30
Captcha000602.png,190,50,D,71,16,88,30
Captcha000602.png,190,50,l,100,14,105,29
Captcha000602.png,190,50,V,124,8,141,24
Captcha000603.png,190,50,C,33,21,47,35
Captcha000603.png,190,50,K,46,26,63,41
Captcha000603.png,190,50,9,76,23,91,38
Captcha000603.png,190,50,j,91,7,100,23
Captcha000603.png,190,50,k,118,23,133,39
Captcha000604.png,190,50,1,38,23,49,38
Captcha000604.png,190,50,V,49,12,66,28
Captcha000604.png,190,50,r,67,25,79,36
Captcha000604.png,190,50,L,82,10,96,24
Captcha000604.png,190,50,u,114,17,128,28
Captcha000605.png,190,50,Y,25,24,39,39
Captcha000605.png,190,50,1,49,24,63,39
Captcha000605.png,190,50,l,67,10,72,25
Captcha000605.png,190,50,z,82,19,97,30
Captcha000605.png,190,50,B,111,22,126,36
Captcha000606.png,190,50,f,19,23,30,37
Captcha000606.png,190,50,z,50,13,63,24
Captcha000606.png,190,50,K,77,24,93,39
Captcha000606.png,190,50,5,92,15,105,29
Captcha000606.png,190,50,U,107,22,122,36
Captcha000607.png,190,50,t,28,21,40,34
Captcha000607.png,190,50,M,48,23,68,38
Captcha000607.png,190,50,3,67,18,82,31
Captcha000607.png,190,50,D,85,26,102,40
Captcha000607.png,190,50,n,109,15,124,26
Captcha000608.png,190,50,U,30,17,45,31
Captcha000608.png,190,50,1,49,13,61,27
Captcha000608.png,190,50,S,74,19,88,32
Captcha000608.png,190,50,y,91,20,106,33
Captcha000608.png,190,50,b,122,14,137,27
Captcha000609.png,190,50,5,29,9,43,23
Captcha000609.png,190,50,V,53,9,71,24
Captcha000609.png,190,50,c,79,21,92,32
Captcha000609.png,190,50,e,99,19,112,30
Captcha000609.png,190,50,J,127,15,135,32
Captcha000610.png,190,50,3,28,15,43,29
Captcha000610.png,190,50,d,57,26,72,39
Captcha000610.png,190,50,L,77,12,91,26
Captcha000610.png,190,50,X,101,8,117,23
Captcha000610.png,190,50,u,126,14,139,26
Captcha000611.png,190,50,2,31,20,44,34
Captcha000611.png,190,50,S,45,10,60,23
Captcha000611.png,190,50,b,74,12,88,27
Captcha000611.png,190,50,Y,97,15,112,29
Captcha000611.png,190,50,d,123,16,135,29
Captcha000612.png,190,50,b,24,15,39,29
Captcha000612.png,190,50,9,51,23,65,37
Captcha000612.png,190,50,A,67,14,84,28
Captcha000612.png,190,50,o,82,11,96,22
Captcha000612.png,190,50,R,96,24,111,38
Captcha000613.png,190,50,P,35,18,51,31
Captcha000613.png,190,50,g,56,21,68,36
Captcha000613.png,190,50,2,74,14,87,27
Captcha000613.png,190,50,w,97,26,115,36
Captcha000613.png,190,50,V,123,25,140,39
Captcha000614.png,190,50,x,35,25,49,37
Captcha000614.png,190,50,L,49,21,61,35
Captcha000614.png,190,50,4,76,18,92,32
Captcha000614.png,190,50,x,103,21,119,32
Captcha000614.png,190,50,P,134,16,150,30
Captcha000615.png,190,50,6,26,25,39,38
Captcha000615.png,190,50,Y,47,13,62,28
Captcha000615.png,190,50,w,69,27,88,38
Captcha000615.png,190,50,H,94,24,109,39
Captcha000615.png,190,50,u,124,21,138,32
Captcha000616.png,190,50,4,25,19,39,33
Captcha000616.png,190,50,e,37,10,52,20
Captcha000616.png,190,50,Z,63,13,80,27
Captcha000616.png,190,50,X,84,15,100,28
Captcha000616.png,190,50,i,112,17,117,30
Captcha000617.png,190,50,M,34,15,53,28
Captcha000617.png,190,50,Y,55,7,71,21
Captcha000617.png,190,50,7,75,21,89,34
Captcha000617.png,190,50,q,95,17,110,31
Captcha000617.png,190,50,p,110,28,125,43
Captcha000618.png,190,50,q,34,11,47,25
Captcha000618.png,190,50,2,61,7,73,21
Captcha000618.png,190,50,G,90,19,104,32
Captcha000618.png,190,50,S,103,23,114,38
Captcha000618.png,190,50,p,117,15,131,28
Captcha000619.png,190,50,h,21,8,37,23
Captcha000619.png,190,50,V,48,25,65,39
Captcha000619.png,190,50,G,79,9,96,23
Captcha000619.png,190,50,z,95,10,108,21
Captcha000619.png,190,50,5,107,17,121,31
Captcha000620.png,190,50,E,27,22,41,37
Captcha000620.png,190,50,5,51,12,66,28
Captcha000620.png,190,50,M,79,26,98,40
Captcha000620.png,190,50,w,107,11,125,22
Captcha000620.png,190,50,u,130,23,144,35
Captcha000621.png,190,50,K,28,16,44,30
Captcha000621.png,190,50,t,56,21,67,34
Captcha000621.png,190,50,E,77,23,91,38
Captcha000621.png,190,50,b,101,9,115,23
Captcha000621.png,190,50,5,122,15,135,30
Captcha000622.png,190,50,V,27,21,43,36
Captcha000622.png,190,50,K,56,13,71,26
Captcha000622.png,190,50,a,73,14,85,24
Captcha000622.png,190,50,4,103,10,119,25
Captcha000622.png,190,50,p,125,12,138,26
Captcha000623.png,190,50,r,34,22,46,33
Captcha000623.png,190,50,Z,56,12,73,26
Captcha000623.png,190,50,J,69,25,77,40
Captcha000623.png,190,50,7,85,23,98,37
Captcha000623.png,190,50,c,108,11,120,23
Captcha000624.png,190,50,3,19,11,33,24
Captcha000624.png,190,50,j,36,7,44,23
Captcha000624.png,190,50,Z,69,9,85,23
Captcha000624.png,190,50,v,85,27,100,39
Captcha000624.png,190,50,D,112,8,127,22
Captcha000625.png,190,50,V,35,20,52,33
Captcha000625.png,190,50,3,62,13,77,26
Captcha000625.png,190,50,M,91,24,109,38
Captcha000625.png,190,50,f,116,12,126,26
Captcha000625.png,190,50,r,128,10,140,21
Captcha000626.png,190,50,1,28,13,40,26
Captcha000626.png,190,50,Z,41,13,56,26
Captcha000626.png,190,50,x,55,18,69,29
Captcha000626.png,190,50,m,77,22,97,34
Captcha000626.png,190,50,Z,107,25,122,39
Captcha000627.png,190,50,6,24,13,39,26
Captcha000627.png,190,50,T,45,17,59,30
Captcha000627.png,190,50,v,76,16,90,28
Captcha000627.png,190,50,t,98,23,109,36
Captcha000627.png,190,50,A,124,17,141,31
Captcha000628.png,190,50,V,36,22,54,38
Captcha000628.png,190,50,3,67,12,79,26
Captcha000628.png,190,50,l,91,20,97,36
Captcha000628.png,190,50,v,108,23,121,33
Captcha000628.png,190,50,C,131,23,145,36
Captcha000629.png,190,50,T,22,25,38,40
Captcha000629.png,190,50,y,44,28,59,43
Captcha000629.png,190,50,S,66,11,81,24
Captcha000629.png,190,50,8,92,10,107,23
Captcha000629.png,190,50,g,117,19,130,33
Captcha000630.png,190,50,9,31,18,45,31
Captcha000630.png,190,50,R,60,9,75,22
Captcha000630.png,190,50,s,76,13,88,24
Captcha000630.png,190,50,H,102,19,116,33
Captcha000630.png,190,50,o,117,15,131,24
Captcha000631.png,190,50,V,21,13,38,27
Captcha000631.png,190,50,l,44,10,50,23
Captcha000631.png,190,50,x,63,16,78,27
Captcha000631.png,190,50,M,88,8,106,23
Captcha000631.png,190,50,3,103,19,117,32
Captcha000632.png,190,50,a,34,19,46,30
Captcha000632.png,190,50,1,62,25,75,38
Captcha000632.png,190,50,B,87,19,102,32
Captcha000632.png,190,50,S,100,17,115,29
Captcha000632.png,190,50,t,122,11,132,24
Captcha000633.png,190,50,4,33,16,48,30
Captcha000633.png,190,50,B,48,26,64,40
Captcha000633.png,190,50,F,65,17,78,30
Captcha000633.png,190,50,j,92,9,100,24
Captcha000633.png,190,50,n,105,29,121,40
Captcha000634.png,190,50,Q,34,21,50,36
Captcha000634.png,190,50,7,50,24,62,37
Captcha000634.png,190,50,w,77,21,93,32
Captcha000634.png,190,50,m,90,20,110,30
Captcha000634.png,190,50,P,116,22,132,35
Captcha000635.png,190,50,6,22,25,36,39
Captcha000635.png,190,50,A,43,11,61,25
Captcha000635.png,190,50,k,64,13,79,27
Captcha000635.png,190,50,l,84,9,90,24
Captcha000635.png,190,50,J,102,25,111,41
Captcha000636.png,190,50,A,25,18,43,32
Captcha000636.png,190,50,u,50,13,66,24
Captcha000636.png,190,50,6,82,16,95,29
Captcha000636.png,190,50,X,108,20,125,34
Captcha000636.png,190,50,q,137,20,150,35
Captcha000637.png,190,50,K,28,7,44,23
Captcha000637.png,190,50,T,52,19,67,33
Captcha000637.png,190,50,6,83,14,96,29
Captcha000637.png,190,50,a,107,26,120,37
Captcha000637.png,190,50,o,120,26,132,37
Captcha000638.png,190,50,9,20,17,33,32
Captcha000638.png,190,50,K,45,15,61,28
Captcha000638.png,190,50,t,69,25,81,39
Captcha000638.png,190,50,L,89,12,103,26
Captcha000638.png,190,50,i,120,15,125,30
Captcha000639.png,190,50,r,19,19,31,31
Captcha000639.png,190,50,Y,34,25,48,41
Captcha000639.png,190,50,H,51,20,66,35
Captcha000639.png,190,50,a,71,18,85,29
Captcha000639.png,190,50,5,87,12,101,27
Captcha000640.png,190,50,g,23,28,37,41
Captcha000640.png,190,50,h,52,17,67,30
Captcha000640.png,190,50,5,71,15,85,28
Captcha000640.png,190,50,C,98,16,111,30
Captcha000640.png,190,50,F,115,15,128,29
Captcha000641.png,190,50,3,30,9,45,23
Captcha000641.png,190,50,t,58,16,70,29
Captcha000641.png,190,50,g,75,16,89,29
Captcha000641.png,190,50,J,89,24,96,41
Captcha000641.png,190,50,A,112,24,130,38
Captcha000642.png,190,50,p,25,11,38,25
Captcha000642.png,190,50,F,42,22,56,37
Captcha000642.png,190,50,l,59,21,65,36
Captcha000642.png,190,50,8,85,24,99,39
Captcha000642.png,190,50,W,115,17,139,31
Captcha000643.png,190,50,8,32,7,48,20
Captcha000643.png,190,50,k,56,24,71,39
Captcha000643.png,190,50,q,82,27,96,41
Captcha000643.png,190,50,J,103,25,112,43
Captcha000643.png,190,50,A,134,22,152,37
Captcha000644.png,190,50,f,38,21,47,35
Captcha000644.png,190,50,2,57,23,72,38
Captcha000644.png,190,50,M,81,24,98,38
Captcha000644.png,190,50,K,95,10,111,24
Captcha000644.png,190,50,r,118,24,131,36
Captcha000645.png,190,50,b,26,8,40,21
Captcha000645.png,190,50,e,44,27,59,38
Captcha000645.png,190,50,F,71,18,83,32
Captcha000645.png,190,50,6,89,19,103,33
Captcha000645.png,190,50,L,109,23,123,38
Captcha000646.png,190,50,P,24,9,38,24
Captcha000646.png,190,50,t,45,21,56,33
Captcha000646.png,190,50,D,62,24,79,38
Captcha000646.png,190,50,8,93,22,107,36
Captcha000646.png,190,50,e,112,20,126,31
Captcha000647.png,190,50,H,21,12,36,26
Captcha000647.png,190,50,x,35,21,49,32
Captcha000647.png,190,50,P,64,16,79,30
Captcha000647.png,190,50,q,93,29,108,43
Captcha000647.png,190,50,9,112,6,126,20
Captcha000648.png,190,50,v,27,14,43,25
Captcha000648.png,190,50,L,55,17,70,31
Captcha000648.png,190,50,k,85,23,99,36
Captcha000648.png,190,50,Q,107,23,126,40
Captcha000648.png,190,50,2,127,18,141,32
Captcha000649.png,190,50,W,23,10,47,24
Captcha000649.png,190,50,j,52,12,58,28
Captcha000649.png,190,50,X,66,24,83,38
Captcha000649.png,190,50,2,87,23,101,36
Captcha000649.png,190,50,e,104,12,117,23
Captcha000650.png,190,50,L,21,20,34,34
Captcha000650.png,190,50,j,33,25,40,41
Captcha000650.png,190,50,F,57,25,71,39
Captcha000650.png,190,50,v,87,26,102,38
Captcha000650.png,190,50,9,103,7,116,21
Captcha000651.png,190,50,c,20,24,33,35
Captcha000651.png,190,50,T,32,10,48,25
Captcha000651.png,190,50,6,62,26,77,40
Captcha000651.png,190,50,D,82,20,98,34
Captcha000651.png,190,50,o,111,20,125,31
Captcha000652.png,190,50,c,34,27,48,38
Captcha000652.png,190,50,W,48,15,71,31
Captcha000652.png,190,50,7,71,17,84,30
Captcha000652.png,190,50,H,97,20,112,34
Captcha000652.png,190,50,o,114,28,127,39
Captcha000653.png,190,50,o,34,11,49,21
Captcha000653.png,190,50,n,62,24,76,36
Captcha000653.png,190,50,G,76,20,92,33
Captcha000653.png,190,50,T,94,21,110,36
Captcha000653.png,190,50,4,122,21,137,36
Captcha000654.png,190,50,8,28,15,43,29
Captcha000654.png,190,50,D,43,11,60,25
Captcha000654.png,190,50,B,64,18,79,33
Captcha000654.png,190,50,q,77,20,91,34
Captcha000654.png,190,50,o,99,20,113,32
Captcha000655.png,190,50,S,32,11,48,26
Captcha000655.png,190,50,d,50,22,65,36
Captcha000655.png,190,50,G,77,13,93,27
Captcha000655.png,190,50,y,101,28,116,42
Captcha000655.png,190,50,6,117,11,130,22
Captcha000656.png,190,50,Y,21,19,36,34
Captcha000656.png,190,50,4,44,22,60,36
Captcha000656.png,190,50,D,68,25,86,40
Captcha000656.png,190,50,n,94,26,108,37
Captcha000656.png,190,50,t,115,10,125,23
Captcha000657.png,190,50,m,24,13,45,25
Captcha000657.png,190,50,4,51,8,68,23
Captcha000657.png,190,50,B,69,15,84,29
Captcha000657.png,190,50,y,89,27,103,41
Captcha000657.png,190,50,D,121,21,137,35
Captcha000658.png,190,50,T,28,19,44,34
Captcha000658.png,190,50,V,43,12,60,26
Captcha000658.png,190,50,x,67,16,82,27
Captcha000658.png,190,50,9,85,23,99,36
Captcha000658.png,190,50,u,116,23,131,35
Captcha000659.png,190,50,9,24,20,37,33
Captcha000659.png,190,50,n,44,14,58,25
Captcha000659.png,190,50,L,57,24,70,38
Captcha000659.png,190,50,V,78,19,94,34
Captcha000659.png,190,50,q,107,10,122,25
Captcha000660.png,190,50,1,34,22,49,36
Captcha000660.png,190,50,Z,48,7,63,21
Captcha000660.png,190,50,b,68,14,82,28
Captcha000660.png,190,50,D,83,25,99,39
Captcha000660.png,190,50,p,111,14,125,28
Captcha000661.png,190,50,5,23,21,37,36
Captcha000661.png,190,50,v,48,23,64,34
Captcha000661.png,190,50,R,78,13,93,26
Captcha000661.png,190,50,i,108,15,113,29
Captcha000661.png,190,50,J,127,10,135,28
Captcha000662.png,190,50,V,35,16,52,30
Captcha000662.png,190,50,6,58,21,73,35
Captcha000662.png,190,50,k,88,18,101,34
Captcha000662.png,190,50,s,112,26,124,37
Captcha000662.png,190,50,H,125,22,140,37
Captcha000663.png,190,50,i,30,14,36,29
Captcha000663.png,190,50,i,60,20,65,35
Captcha000663.png,190,50,H,73,11,87,26
Captcha000663.png,190,50,8,89,16,102,30
Captcha000663.png,190,50,B,119,11,134,26
Captcha000664.png,190,50,L,27,21,39,36
Captcha000664.png,190,50,Z,47,18,60,33
Captcha000664.png,190,50,3,60,17,73,30
Captcha000664.png,190,50,o,91,23,103,34
Captcha000664.png,190,50,m,104,18,123,28
Captcha000665.png,190,50,7,27,23,41,37
Captcha000665.png,190,50,Q,55,24,75,40
Captcha000665.png,190,50,s,82,16,96,26
Captcha000665.png,190,50,h,104,10,119,24
Captcha000665.png,190,50,S,132,9,147,23
Captcha000666.png,190,50,o,33,24,46,35
Captcha000666.png,190,50,o,47,24,59,35
Captcha000666.png,190,50,M,61,17,78,32
Captcha000666.png,190,50,U,76,19,90,33
Captcha000666.png,190,50,6,106,15,119,29
Captcha000667.png,190,50,1,28,12,42,26
Captcha000667.png,190,50,s,55,21,68,31
Captcha000667.png,190,50,Q,71,19,87,34
Captcha000667.png,190,50,U,96,15,110,28
Captcha000667.png,190,50,a,110,26,121,36
Captcha000668.png,190,50,i,23,19,29,33
Captcha000668.png,190,50,J,53,12,60,29
Captcha000668.png,190,50,Z,72,25,86,39
Captcha000668.png,190,50,9,96,12,109,25
Captcha000668.png,190,50,m,119,15,139,26
Captcha000669.png,190,50,p,31,12,44,26
Captcha000669.png,190,50,d,51,25,65,39
Captcha000669.png,190,50,R,68,20,81,34
Captcha000669.png,190,50,4,81,19,96,33
Captcha000669.png,190,50,W,105,16,129,29
Captcha000670.png,190,50,7,21,14,35,28
Captcha000670.png,190,50,V,49,24,67,38
Captcha000670.png,190,50,D,76,18,92,32
Captcha000670.png,190,50,i,94,24,100,38
Captcha000670.png,190,50,e,109,21,123,32
Captcha000671.png,190,50,u,26,17,40,29
Captcha000671.png,190,50,X,48,14,67,29
Captcha000671.png,190,50,i,78,23,83,37
Captcha000671.png,190,50,8,91,17,104,31
Captcha000671.png,190,50,D,121,20,138,34
Captcha000672.png,190,50,A,26,22,42,36
Captcha000672.png,190,50,7,40,16,53,29
Captcha000672.png,190,50,r,53,27,65,39
Captcha000672.png,190,50,w,80,19,98,30
Captcha000672.png,190,50,B,105,17,119,30
Captcha000673.png,190,50,f,28,14,38,27
Captcha000673.png,190,50,W,57,24,80,38
Captcha000673.png,190,50,9,83,24,96,38
Captcha000673.png,190,50,Y,105,8,119,21
Captcha000673.png,190,50,b,125,8,138,23
Captcha000674.png,190,50,o,20,28,33,39
Captcha000674.png,190,50,m,39,12,59,22
Captcha000674.png,190,50,F,61,23,73,37
Captcha000674.png,190,50,3,89,15,103,29
Captcha000674.png,190,50,L,120,12,132,26
Captcha000675.png,190,50,F,31,26,44,40
Captcha000675.png,190,50,8,54,20,67,34
Captcha000675.png,190,50,A,71,25,87,39
Captcha000675.png,190,50,e,90,15,104,26
Captcha000675.png,190,50,f,116,10,126,24
Captcha000676.png,190,50,Q,26,14,43,30
Captcha000676.png,190,50,5,53,10,69,24
Captcha000676.png,190,50,F,72,25,85,39
Captcha000676.png,190,50,w,93,10,112,22
Captcha000676.png,190,50,i,117,23,122,37
Captcha000677.png,190,50,a,21,24,34,35
Captcha000677.png,190,50,U,42,23,57,37
Captcha000677.png,190,50,U,58,25,73,38
Captcha000677.png,190,50,s,71,15,83,24
Captcha000677.png,190,50,9,101,23,114,36
Captcha000678.png,190,50,3,34,11,48,25
Captcha000678.png,190,50,c,59,12,72,24
Captcha000678.png,190,50,Z,87,16,101,30
Captcha000678.png,190,50,m,111,23,131,34
Captcha000678.png,190,50,A,139,12,156,25
Captcha000679.png,190,50,Z,19,22,34,35
Captcha000679.png,190,50,J,48,18,54,34
Captcha000679.png,190,50,u,64,18,77,28
Captcha000679.png,190,50,l,78,8,82,20
Captcha000679.png,190,50,6,104,18,118,31
Captcha000680.png,190,50,8,32,16,46,28
Captcha000680.png,190,50,t,50,13,61,25
Captcha000680.png,190,50,c,80,19,92,29
Captcha000680.png,190,50,W,107,6,131,20
Captcha000680.png,190,50,U,135,20,150,34
Captcha000681.png,190,50,L,31,16,45,30
Captcha000681.png,190,50,D,54,13,70,27
Captcha000681.png,190,50,n,67,25,80,37
Captcha000681.png,190,50,k,87,19,101,32
Captcha000681.png,190,50,7,110,16,123,29
Captcha000682.png,190,50,x,31,27,44,40
Captcha000682.png,190,50,Z,53,15,67,31
Captcha000682.png,190,50,c,82,18,95,29
Captcha000682.png,190,50,E,107,21,120,35
Captcha000682.png,190,50,1,129,9,140,23
Captcha000683.png,190,50,S,25,11,38,24
Captcha000683.png,190,50,s,43,14,55,24
Captcha000683.png,190,50,U,63,11,79,25
Captcha000683.png,190,50,3,76,13,91,26
Captcha000683.png,190,50,u,96,11,110,22
Captcha000684.png,190,50,m,20,27,40,38
Captcha000684.png,190,50,W,31,15,55,28
Captcha000684.png,190,50,H,60,11,77,25
Captcha000684.png,190,50,1,80,24,93,38
Captcha000684.png,190,50,y,91,17,105,30
Captcha000685.png,190,50,J,18,25,26,42
Captcha000685.png,190,50,9,44,24,59,38
